label,truncated,occluded,alpha,left-top-x,left-top-y,right-bottom-x,right-bottom-y,height,width,length,x,y,z,rotation_y,image
Car,0.0,0,-1.56,429.44,184.29,478.44,223.25,1.34,1.69,3.6,-5.93,1.79,27.38,-1.77,6695
Car,0.0,1,-1.82,603.54,172.72,660.6,213.97,1.69,1.59,3.77,0.87,1.71,31.76,-1.8,6695
Car,0.0,0,-1.76,567.05,177.09,605.83,202.97,1.49,1.71,3.58,-1.5,1.77,43.89,-1.79,6695
Car,0.0,0,1.65,529.17,180.26,559.49,205.28,1.45,1.53,3.98,-4.02,1.92,44.38,1.56,6019
Car,0.0,0,1.77,429.96,179.92,513.19,243.78,1.65,1.56,3.98,-3.91,1.86,20.76,1.59,6019
Car,0.0,0,-1.74,689.18,179.55,753.34,228.15,1.42,1.45,3.2,3.42,1.64,22.88,-1.6,6724
Car,0.94,0,-2.3,966.25,211.94,1241.0,374.0,1.38,1.49,3.32,3.31,1.65,3.55,-1.59,6724
Car,0.0,0,-1.93,819.25,178.89,910.06,231.2,1.43,1.48,3.25,7.49,1.63,21.61,-1.6,6724
Car,0.34,1,-2.21,1018.01,185.45,1241.0,315.43,1.44,1.56,3.96,7.67,1.64,10.22,-1.58,6724
Car,0.89,1,-1.06,1065.9,196.87,1241.0,374.0,1.46,1.55,4.28,5.22,1.61,4.46,-0.23,5928
Car,0.0,0,-0.55,680.85,187.28,971.65,298.3,1.49,1.66,4.16,3.34,1.75,11.46,-0.27,5928
Car,0.0,1,2.7,582.6,170.48,792.49,263.21,1.85,1.68,4.34,1.68,1.82,16.09,2.8,5928
Car,0.84,0,-2.66,0.0,207.18,127.51,357.54,1.51,1.53,4.46,-8.13,1.96,7.83,2.84,5928
Car,0.08,1,-2.82,0.0,196.59,226.29,275.89,1.43,1.56,3.85,-10.37,1.97,15.04,2.87,5928
Car,0.0,2,-2.9,127.44,193.35,271.8,245.89,1.42,1.62,3.5,-12.34,2.08,21.84,2.88,5928
Car,0.0,1,-3.0,234.71,189.04,324.63,221.95,1.41,1.54,3.6,-15.27,2.19,33.44,2.85,5928
Car,0.0,0,-0.12,752.83,177.77,1046.26,272.24,1.5,1.74,4.56,4.87,1.62,12.84,0.23,4849
Car,0.25,3,0.85,0.0,177.82,167.68,254.29,1.57,1.65,4.09,-12.26,1.7,15.98,0.2,4849
Car,0.99,1,2.45,0.0,198.19,106.79,374.0,1.61,1.74,4.06,-4.6,1.79,3.28,1.54,4156
Car,0.0,0,-1.76,737.55,175.31,858.9,263.11,1.77,1.77,5.1,4.24,1.86,17.23,-1.52,4156
Car,0.03,1,2.09,3.39,204.7,341.96,374.0,1.39,1.55,3.65,-4.55,1.82,8.11,1.59,4156
Car,0.0,1,1.93,255.29,193.81,435.45,298.07,1.46,1.63,3.92,-4.46,1.88,12.7,1.6,4156
Car,0.0,0,1.73,534.9,183.7,575.87,212.42,1.47,1.66,3.76,-2.97,2.08,39.57,1.65,4156
Car,0.0,2,-1.7,718.82,187.85,788.0,236.97,1.41,1.66,3.86,4.52,1.92,23.39,-1.51,4156
Car,0.0,2,-1.71,707.31,182.06,759.8,224.64,1.59,1.59,3.34,4.88,1.97,29.02,-1.55,4156
Car,0.0,2,-1.66,699.73,183.69,741.5,217.26,1.47,1.6,3.7,5.16,2.0,34.21,-1.51,4156
Car,0.0,0,1.7,596.13,182.32,617.91,198.82,1.45,1.6,3.2,-0.26,2.34,66.31,1.69,4156
Car,0.0,0,1.69,534.7,181.28,566.63,201.42,1.37,1.79,4.16,-4.25,1.99,51.93,1.61,7425
Car,0.0,1,0.21,431.59,182.77,506.68,208.14,1.56,1.71,4.5,-9.11,2.23,46.75,0.02,7425
Car,0.0,0,1.85,222.5,186.88,486.05,364.82,1.55,1.68,4.42,-2.74,1.75,8.73,1.55,5052
Car,0.0,1,-1.77,686.29,180.94,794.57,263.1,1.6,1.53,4.18,2.75,1.79,16.29,-1.61,5052
Car,0.0,2,-1.75,662.25,179.78,738.1,236.9,1.56,1.57,3.98,2.61,1.79,22.0,-1.63,5052
Car,0.0,2,1.42,663.31,170.67,693.26,194.1,1.79,1.72,4.35,5.41,1.65,57.78,1.51,5052
Car,0.0,0,-1.51,713.42,171.62,731.48,185.96,1.43,1.59,4.21,11.7,1.33,74.99,-1.36,538
Car,0.2,3,2.05,99.33,185.65,496.14,374.0,1.54,1.64,4.08,-2.56,1.69,6.99,1.71,3577
Car,1.0,0,-2.36,958.06,208.09,1241.0,374.0,1.46,1.57,3.58,2.45,1.63,1.88,-1.52,3577
Car,0.18,1,-1.95,803.55,175.69,1185.25,374.0,1.58,1.67,3.43,2.94,1.63,6.47,-1.54,3577
Car,0.84,1,-2.61,1185.36,138.75,1241.0,226.45,1.84,1.94,3.68,14.31,1.11,14.65,-1.85,3577
Car,0.0,2,1.83,399.12,179.48,514.28,256.28,1.51,1.61,3.57,-3.32,1.67,16.06,1.63,3577
Car,0.0,2,1.81,460.35,178.62,548.89,235.61,1.5,1.6,4.17,-3.01,1.68,21.15,1.67,3577
Car,0.0,2,2.06,909.33,160.17,1009.71,213.46,1.71,1.62,3.56,12.05,1.31,24.88,2.51,3577
Car,0.0,1,2.16,841.7,164.6,933.88,208.92,1.52,1.58,3.28,10.12,1.24,26.33,2.52,3577
Car,0.0,1,2.23,810.84,163.69,889.6,204.4,1.55,1.47,2.97,9.63,1.21,28.98,2.55,3577
Car,0.0,0,-1.7,687.28,173.35,745.64,218.25,1.58,1.68,3.93,3.95,1.62,27.56,-1.56,3577
Car,0.0,1,1.77,531.53,172.54,583.56,210.25,1.58,1.54,3.98,-2.32,1.59,32.36,1.7,3577
Car,0.0,2,3.01,734.1,162.5,796.12,189.99,1.71,1.67,3.7,9.96,1.08,46.64,-3.07,3577
Car,0.48,0,1.98,0.0,202.74,416.97,374.0,1.46,1.62,4.04,-2.96,1.78,6.02,1.54,3564
Car,0.92,1,2.34,0.0,211.11,140.2,374.0,1.46,1.58,3.72,-5.43,1.82,5.2,1.56,3564
Car,0.0,2,1.69,470.85,186.63,547.02,251.64,1.57,1.6,3.99,-2.73,1.97,19.94,1.55,3564
Car,0.0,1,1.67,524.5,186.63,570.15,226.77,1.52,1.54,3.68,-2.59,2.12,30.04,1.58,3564
Car,0.0,1,-0.16,672.56,180.6,800.87,230.43,1.62,1.65,4.14,4.28,1.92,24.98,0.0,3564
Car,0.0,2,-0.12,660.0,182.99,769.82,221.37,1.55,1.66,4.47,4.4,2.01,30.95,0.02,3564
Car,0.0,1,-0.01,639.25,178.94,718.35,211.79,1.69,1.76,4.12,3.65,2.04,38.77,0.08,3564
Car,0.0,0,1.92,368.53,178.18,405.14,198.2,1.58,1.64,3.88,-18.35,2.03,59.44,1.62,5513
Car,0.0,0,-1.56,579.3,176.78,620.59,216.07,1.54,1.63,3.67,-0.44,1.73,30.52,-1.58,3549
Car,0.0,2,-1.57,597.11,172.55,630.62,207.49,1.77,1.69,4.32,0.17,1.78,39.05,-1.57,3549
Car,0.89,0,-2.14,914.77,183.78,1241.0,374.0,1.54,1.55,3.51,3.02,1.62,3.85,-1.51,3549
Car,0.0,0,-1.73,686.46,167.41,783.22,249.56,1.74,1.62,4.13,2.85,1.66,17.51,-1.57,3549
Car,0.7,0,2.27,0.0,194.95,152.6,332.71,1.51,1.65,3.94,-7.81,1.83,8.96,1.57,3549
Car,0.0,2,-1.7,669.77,176.42,724.38,223.04,1.53,1.46,3.26,2.98,1.67,25.49,-1.59,3549
Car,0.0,1,-1.64,645.57,173.93,676.76,202.72,1.6,1.56,3.45,2.93,1.68,42.18,-1.57,3549
Car,0.0,0,-1.55,594.53,181.4,659.14,234.04,1.36,1.69,3.38,0.47,1.62,20.69,-1.53,3459
Car,0.41,3,-1.77,0.0,157.91,251.3,374.0,1.59,1.63,3.64,-4.66,1.52,6.07,-2.4,3459
Car,0.0,2,-2.01,130.83,181.75,390.29,317.18,1.41,1.64,3.61,-4.67,1.54,9.34,-2.46,3459
Car,0.0,2,-2.15,240.37,184.02,463.83,281.55,1.39,1.61,4.09,-4.54,1.6,12.31,-2.49,3459
Car,0.0,1,-2.13,401.27,176.52,522.38,237.38,1.5,1.57,3.54,-4.14,1.62,19.64,-2.34,3459
Car,0.0,2,-2.36,483.98,174.6,564.88,206.93,1.4,1.6,3.55,-3.96,1.5,32.91,-2.48,3459
Car,0.0,0,-1.82,747.79,187.13,884.75,268.09,1.36,1.63,4.02,3.93,1.67,14.58,-1.56,3459
Car,0.0,1,-1.75,708.59,172.09,793.52,233.04,1.66,1.72,4.41,4.15,1.67,22.08,-1.57,3459
Car,0.0,2,-1.56,601.24,176.22,639.12,210.76,1.52,1.67,3.61,0.46,1.69,33.82,-1.55,3459
Car,0.0,2,2.1,132.97,170.2,256.19,217.17,1.47,1.77,4.25,-14.26,1.42,25.01,1.59,3459
Car,0.16,0,1.93,92.56,197.39,440.65,374.0,1.42,1.66,4.11,-3.05,1.73,7.35,1.55,1041
Car,0.0,0,1.61,547.36,161.37,575.39,189.75,1.97,1.87,4.53,-3.54,1.2,52.85,1.54,1041
Car,0.0,0,-1.53,559.77,173.43,581.95,194.02,1.66,1.73,3.05,-3.27,1.74,60.43,-1.59,3519
Car,0.0,0,2.12,160.05,193.12,222.51,217.09,1.46,1.95,3.76,-28.12,2.87,48.55,1.6,3519
Car,0.0,0,1.9,340.08,184.64,379.54,206.36,1.44,1.55,3.53,-17.57,2.28,50.73,1.57,3519
Car,0.0,0,2.12,245.92,186.48,300.52,212.14,1.69,1.62,3.99,-23.67,2.67,50.81,1.69,3519
Car,0.0,0,1.64,575.23,169.88,631.32,216.38,1.49,1.68,4.08,0.13,1.12,25.26,1.64,3739
Car,0.4,0,2.0,0.0,194.05,442.7,374.0,1.47,1.59,3.96,-2.71,1.69,5.93,1.59,4225
Car,0.0,0,1.58,580.36,184.76,678.78,275.78,1.57,1.73,4.15,0.36,1.84,14.85,1.6,4225
Car,0.0,0,1.84,382.17,184.97,428.36,209.45,1.55,1.88,4.59,-13.95,2.4,49.32,1.56,2188
Car,0.59,0,-2.47,0.0,189.71,182.04,327.39,1.49,1.64,3.69,-7.6,1.73,8.78,3.11,4241
Car,0.03,3,0.43,0.0,169.39,290.27,288.83,1.77,1.6,3.79,-7.55,1.74,11.87,-0.13,4241
Car,0.0,0,-1.75,570.09,180.61,636.82,231.81,1.66,1.66,3.98,-0.35,1.95,25.7,-1.76,4241
Car,0.0,0,-1.75,516.29,182.6,540.97,199.6,1.41,1.51,3.45,-7.06,2.25,62.21,-1.86,4241
Car,0.0,0,-1.57,556.25,176.36,608.26,223.78,1.6,1.76,3.84,-0.96,1.3,26.45,-1.6,7364
Car,0.0,0,-1.07,88.31,175.4,291.7,276.43,1.66,1.62,3.95,-7.83,1.49,13.88,-1.57,7364
Car,0.0,0,-1.38,397.72,175.99,512.05,259.55,1.64,1.72,4.24,-3.36,1.45,16.39,-1.58,7364
Car,0.0,1,-1.27,328.12,182.4,408.77,227.84,1.45,1.61,3.72,-8.31,1.36,25.17,-1.58,7364
Car,0.0,1,-1.43,477.83,180.55,530.76,218.69,1.48,1.64,3.81,-4.28,1.29,30.01,-1.57,7364
Car,0.0,1,-1.48,516.42,182.01,550.78,206.9,1.37,1.61,4.21,-4.35,1.2,42.42,-1.58,7364
Car,0.0,1,-1.22,295.54,179.6,362.52,214.65,1.5,1.55,3.99,-12.74,1.25,33.02,-1.58,7364
Car,0.0,0,-1.67,642.24,178.5,680.14,208.68,1.38,1.49,3.32,2.41,1.66,34.98,-1.6,400
Car,0.0,0,-1.75,685.77,178.12,767.02,235.21,1.5,1.62,3.89,3.27,1.67,21.18,-1.6,400
Car,0.67,0,-2.15,885.8,160.44,1241.0,374.0,1.69,1.58,3.95,3.64,1.65,5.47,-1.59,400
Car,0.0,1,-2.73,928.61,177.14,1016.83,209.77,1.48,1.36,3.51,17.33,1.71,34.63,-2.27,400
Car,0.0,0,-0.91,9.69,173.14,120.34,216.22,1.52,1.5,3.51,-20.66,1.56,27.47,-1.55,4880
Car,0.0,0,1.97,324.8,174.27,362.13,192.98,1.47,1.82,3.03,-21.77,1.61,58.99,1.62,4880
Car,0.0,0,-1.56,574.76,173.57,614.95,213.62,1.62,1.63,4.5,-0.69,1.68,31.79,-1.59,4880
Car,0.42,3,1.72,0.0,204.34,103.16,304.34,1.43,1.74,3.63,-10.25,2.05,12.71,1.05,2082
Car,0.0,0,1.26,997.9,158.72,1162.44,246.55,1.52,1.55,3.91,9.2,1.3,14.53,1.81,2082
Car,0.0,2,1.39,874.87,163.9,1000.97,244.48,1.62,1.84,4.1,7.34,1.46,16.66,1.79,2082
Car,0.0,0,-1.7,349.98,184.62,408.02,222.08,1.38,1.73,3.97,-9.46,1.87,29.24,-2.01,2082
Car,0.0,1,-2.88,525.16,168.31,620.19,209.36,1.74,1.58,3.9,-1.66,1.58,31.87,-2.93,2082
Car,0.0,0,1.67,148.39,186.47,192.51,217.7,1.58,1.68,3.76,-23.95,2.34,39.36,1.13,2082
Car,0.0,0,-1.54,310.74,177.23,335.42,199.48,1.77,1.77,5.1,-24.1,2.17,60.67,-1.92,2082
Car,0.0,0,-1.92,449.64,191.92,583.01,267.12,1.35,1.64,3.76,-2.18,1.79,15.56,-2.05,2082
Car,0.56,0,2.1,0.0,213.59,359.07,374.0,1.39,1.6,3.8,-3.7,1.84,6.21,1.58,1878
Car,0.17,0,-1.98,811.88,187.87,1184.48,374.0,1.48,1.56,3.46,3.08,1.64,6.63,-1.56,1878
Car,0.0,0,-1.84,653.0,184.43,715.43,227.06,1.51,1.53,3.38,2.77,1.98,27.91,-1.74,1878
Car,0.0,0,-1.88,589.27,186.66,632.09,211.81,1.39,1.54,3.42,-0.03,2.22,42.72,-1.88,1878
Car,0.0,1,3.04,795.22,179.52,934.7,236.98,1.53,1.54,3.54,7.03,1.73,20.32,-2.91,1878
Car,0.0,2,2.76,967.66,181.15,1146.88,240.52,1.5,1.7,3.72,11.88,1.75,19.45,-2.98,1878
Car,0.0,1,2.46,548.2,183.68,595.6,204.29,1.56,1.39,3.73,-3.04,2.45,57.78,2.41,1878
Car,0.0,0,1.73,463.04,181.19,529.9,229.43,1.39,1.52,3.56,-3.56,1.67,22.9,1.58,3588
Car,0.0,0,1.6,536.48,177.36,560.62,196.3,1.34,1.64,4.57,-4.6,1.7,54.17,1.52,3588
Car,0.0,1,-3.1,61.22,180.32,300.35,259.6,1.53,1.54,4.35,-9.3,1.71,15.93,2.67,3588
Car,0.0,1,2.88,446.31,176.07,517.6,201.44,1.52,1.41,4.22,-8.13,1.75,45.73,2.71,3588
Car,0.0,0,1.86,222.1,191.45,467.15,344.94,1.42,1.66,4.11,-3.06,1.7,9.13,1.55,1166
Car,0.0,0,1.6,550.36,157.67,577.34,185.05,1.97,1.87,4.53,-3.47,0.9,54.69,1.54,1166
Car,0.97,0,2.35,0.0,202.76,219.05,374.0,1.62,1.75,4.3,-4.11,1.85,3.76,1.56,5953
Car,0.8,3,2.32,0.0,199.16,156.96,344.96,1.47,1.73,4.48,-7.36,1.83,7.97,1.59,5953
Car,0.0,0,-1.15,279.37,202.01,387.5,261.29,1.39,1.59,3.17,-7.52,2.25,19.8,-1.51,5953
Car,0.0,1,-1.03,191.19,203.41,329.75,266.14,1.46,1.55,4.28,-9.82,2.41,20.59,-1.47,5953
Car,0.0,1,2.17,66.01,198.82,188.3,244.04,1.33,1.72,3.63,-16.46,2.28,24.76,1.59,7284
Car,0.0,0,1.96,304.04,186.1,365.39,216.44,1.56,1.7,4.35,-15.42,2.33,40.56,1.59,7284
Car,0.0,0,1.85,410.33,182.09,448.56,204.45,1.6,1.79,3.91,-13.61,2.31,54.5,1.6,7284
Car,0.0,0,2.01,240.95,187.07,319.97,223.77,1.56,1.7,4.35,-15.46,2.26,34.02,1.58,7168
Car,0.0,0,1.86,381.81,182.18,426.72,207.93,1.6,1.79,3.91,-13.54,2.23,47.6,1.59,7168
Car,0.0,0,-0.92,663.46,179.39,746.37,212.09,1.48,1.8,4.31,4.7,1.83,35.53,-0.79,2164
Car,0.0,1,1.65,655.0,180.21,688.72,206.84,1.69,1.88,4.5,4.19,2.2,48.52,1.74,2164
Car,0.0,1,2.6,908.78,146.77,1044.02,190.49,1.52,1.76,4.1,13.67,0.33,26.19,3.08,3050
Car,0.0,0,-1.49,519.82,174.62,556.78,202.76,1.5,1.78,3.69,-3.73,1.19,40.12,-1.58,3050
Car,0.0,0,-1.45,426.55,184.15,523.39,265.13,1.5,1.55,4.21,-2.87,1.77,15.85,-1.62,7028
Car,0.0,0,-1.73,670.36,163.75,774.4,258.1,1.82,1.65,3.67,2.3,1.67,15.87,-1.58,7028
Car,0.0,1,1.64,507.9,181.82,553.79,219.95,1.42,1.57,4.1,-3.2,1.8,29.42,1.53,7028
Car,0.0,2,-1.7,644.73,181.11,706.23,224.66,1.43,1.64,4.14,2.25,1.74,26.11,-1.62,7028
Car,0.0,1,1.6,546.59,177.4,569.8,197.81,1.38,1.53,3.58,-3.66,1.72,51.06,1.53,7028
Car,0.0,0,-1.56,563.32,175.26,614.06,224.37,1.61,1.66,3.2,-0.77,1.72,25.51,-1.59,3845
Car,0.0,1,-1.9,817.52,168.3,853.83,185.81,1.36,1.5,4.21,18.32,1.03,58.79,-1.6,3845
Car,0.0,0,-1.57,577.33,178.49,611.19,209.37,1.6,1.76,3.84,-0.76,1.25,39.58,-1.59,248
Car,0.02,1,-1.01,0.0,182.47,245.23,293.47,1.64,1.71,4.12,-8.41,1.61,12.86,-1.58,248
Car,0.0,1,-1.25,264.17,190.75,441.26,295.28,1.41,1.58,3.99,-4.13,1.54,12.21,-1.57,248
Car,0.0,2,-1.22,264.99,191.54,369.63,239.95,1.22,1.65,3.65,-8.42,1.45,21.09,-1.6,248
Car,0.0,0,-1.38,430.72,185.6,502.46,234.14,1.42,1.61,3.56,-4.54,1.45,23.37,-1.57,248
Car,0.0,1,-1.33,381.56,180.8,439.65,220.0,1.61,1.61,3.68,-8.66,1.43,31.76,-1.59,248
Car,0.0,1,-1.43,473.84,183.14,521.92,216.46,1.43,1.64,3.99,-5.08,1.35,33.47,-1.58,248
Car,0.0,1,-1.46,506.71,185.28,540.44,209.67,1.35,1.57,3.72,-4.97,1.37,42.68,-1.58,248
Car,0.0,0,1.64,519.27,178.5,546.62,199.16,1.51,1.81,4.07,-5.92,1.97,55.59,1.53,6414
Car,0.0,0,-1.25,248.47,185.55,447.01,311.8,1.41,1.54,3.36,-3.31,1.49,9.94,-1.57,7346
Car,0.0,0,-1.55,529.39,171.98,591.42,228.56,1.52,1.67,4.38,-1.2,1.27,21.78,-1.6,7346
Car,0.0,2,-1.46,512.8,169.69,561.49,210.44,1.56,1.59,3.65,-2.6,1.11,29.65,-1.55,7346
Car,0.0,2,1.86,372.08,178.54,438.48,218.75,1.39,1.46,3.37,-7.25,1.29,26.78,1.59,7346
Car,0.0,1,-1.57,588.47,169.82,620.7,202.14,1.48,1.47,2.23,0.15,0.94,34.27,-1.57,7346
Car,0.81,0,2.47,0.0,194.88,79.07,283.64,1.43,1.58,3.66,-10.94,1.83,11.67,1.72,6967
Car,0.0,0,-1.56,635.58,177.68,676.64,213.79,1.37,1.56,3.54,1.87,1.58,29.45,-1.49,6967
Car,0.0,0,-1.46,586.71,170.85,629.13,204.53,1.61,1.69,4.26,-0.08,1.54,36.94,-1.46,6967
Car,0.0,2,-1.56,654.16,171.25,685.9,200.85,1.53,1.63,4.5,3.32,1.48,39.91,-1.48,6967
Car,0.0,0,-0.7,949.94,157.49,1058.3,194.47,1.48,1.6,3.84,16.47,0.87,30.25,-0.2,6967
Car,0.0,2,-0.64,909.87,155.07,1003.09,189.88,1.55,1.61,3.64,16.02,0.76,33.49,-0.19,6967
Car,0.0,1,-1.65,638.54,172.91,669.13,199.78,1.64,1.62,4.2,2.77,1.68,46.69,-1.59,4232
Car,0.0,0,1.66,553.88,178.06,583.87,202.04,1.35,1.47,3.43,-2.44,1.68,42.92,1.6,4232
Car,0.0,2,0.2,373.74,175.0,505.66,223.27,1.58,1.66,4.21,-5.89,1.68,25.11,-0.02,4232
Car,0.0,2,0.29,297.54,165.77,467.17,238.79,1.87,1.72,4.1,-6.18,1.72,19.78,-0.01,4232
Car,0.0,2,-1.66,658.4,181.44,709.27,217.46,1.27,1.58,4.03,2.75,1.62,27.95,-1.56,4232
Car,0.0,0,-1.71,671.86,185.15,759.0,243.69,1.32,1.63,4.1,2.59,1.66,18.85,-1.58,4232
Car,0.0,1,0.47,99.49,181.14,390.65,281.21,1.58,1.56,4.25,-6.2,1.74,12.46,0.02,4232
Car,0.8,0,-2.34,0.0,204.35,124.15,374.0,1.38,1.56,3.44,-6.66,1.71,6.49,-3.12,4232
Car,0.0,0,-1.58,585.61,180.33,601.81,193.18,1.26,1.6,3.56,-1.68,2.03,73.38,-1.6,1251
Car,0.0,0,1.75,481.38,180.09,513.66,202.6,1.51,1.51,4.15,-7.9,2.02,50.83,1.6,1251
Car,0.0,0,2.0,214.52,190.44,309.1,236.97,1.63,1.78,4.13,-13.68,2.37,28.55,1.56,6771
Car,0.0,0,-1.58,569.91,181.23,620.58,221.52,1.26,1.6,3.56,-0.56,1.55,24.67,-1.6,6956
Car,0.0,0,-1.41,505.76,179.77,554.59,212.16,1.37,1.63,3.57,-3.6,1.7,32.72,-1.52,6956
Car,0.0,0,1.81,338.77,180.06,389.6,205.86,1.25,1.64,3.77,-12.73,1.64,37.47,1.48,6956
Car,0.9,0,2.26,0.0,184.57,43.16,272.0,1.54,1.66,3.81,-11.62,1.75,11.88,1.5,6956
Car,0.98,0,-2.37,929.66,184.48,1241.0,374.0,1.48,1.64,4.15,3.11,1.54,3.0,-1.62,1825
Car,0.0,2,-1.72,682.59,165.18,774.68,246.0,1.78,1.59,4.33,2.82,1.64,18.2,-1.57,1825
Car,0.0,2,1.41,665.87,177.2,733.95,228.92,1.53,1.57,3.87,2.81,1.69,23.57,1.53,1825
Car,0.0,1,-1.7,633.41,179.74,679.09,214.28,1.45,1.61,3.34,1.99,1.77,32.34,-1.64,1825
Car,0.0,0,-1.62,467.01,186.58,506.57,216.92,1.34,1.69,3.6,-6.03,2.03,34.89,-1.79,1825
Car,0.0,1,-1.83,601.88,175.98,648.61,208.97,1.69,1.59,3.77,0.75,1.88,39.24,-1.82,1825
Car,0.0,0,-1.76,572.64,181.18,606.16,203.18,1.49,1.71,3.58,-1.52,2.09,51.38,-1.79,1825
Car,0.99,0,-2.36,928.32,215.06,1241.0,374.0,1.36,1.55,3.87,2.78,1.61,2.59,-1.6,2399
Car,0.0,0,-1.83,714.09,168.57,863.95,286.66,1.62,1.48,3.36,2.69,1.59,11.71,-1.61,2399
Car,0.03,3,0.59,0.0,179.6,345.44,300.25,1.55,1.7,4.09,-6.18,1.67,10.28,0.06,2399
Car,0.0,2,0.42,138.8,174.95,391.66,272.32,1.59,1.63,3.75,-6.08,1.66,12.93,-0.01,2399
Car,0.0,2,-2.74,191.98,160.96,384.51,259.45,1.95,1.67,3.35,-6.78,1.73,15.35,3.13,2399
Car,0.0,2,-2.8,249.37,181.78,408.57,243.36,1.42,1.55,3.35,-6.93,1.66,17.91,3.12,2399
Car,0.0,2,0.28,334.46,179.75,473.62,232.73,1.43,1.49,3.56,-5.88,1.65,20.71,0.01,2399
Car,0.0,2,0.25,368.48,178.52,495.52,229.63,1.53,1.6,3.62,-5.63,1.73,22.93,0.02,2399
Car,0.0,2,0.29,383.19,171.01,484.2,220.79,1.66,1.57,3.11,-6.18,1.63,25.32,0.05,2399
Car,0.0,2,0.26,384.76,172.33,508.49,217.9,1.66,1.71,4.34,-6.25,1.67,27.74,0.04,2399
Car,0.0,2,0.14,451.1,161.68,530.48,198.68,2.08,1.8,4.37,-6.97,1.47,42.34,-0.02,2399
Car,0.0,0,-1.68,662.11,181.01,715.85,223.77,1.38,1.49,3.38,2.67,1.68,25.33,-1.57,2399
Car,0.0,0,-1.66,628.04,175.37,651.47,193.42,1.41,1.56,4.08,2.39,1.64,59.21,-1.62,2399
Car,0.0,0,-1.58,570.74,173.33,670.85,269.75,1.66,1.73,3.05,0.14,1.7,14.1,-1.57,7374
Car,0.0,0,-1.59,595.61,171.69,622.85,198.58,1.65,1.67,3.64,-0.11,1.61,46.55,-1.59,5448
Car,0.27,0,-1.19,53.67,181.94,455.0,374.0,1.61,1.51,4.5,-2.75,1.71,6.74,-1.57,5448
Car,0.0,1,-2.78,246.67,186.86,394.22,241.36,1.49,1.64,3.7,-8.51,1.93,21.32,3.12,6346
Car,0.0,1,-2.9,392.02,174.14,487.1,214.5,1.9,1.78,4.25,-8.39,1.99,35.62,-3.13,6346
Car,0.0,1,0.13,476.81,179.3,529.22,200.43,1.52,1.64,3.7,-8.02,2.03,54.18,-0.01,6346
Car,0.0,0,-1.67,543.14,184.25,592.1,225.72,1.53,1.59,3.64,-1.8,2.01,29.13,-1.73,6601
Car,0.0,1,1.68,443.44,182.85,478.66,212.42,1.63,1.6,3.73,-8.71,2.23,42.3,1.48,6601
Car,0.0,0,-1.58,586.11,178.3,655.56,234.75,1.36,1.69,3.38,0.22,1.53,19.36,-1.57,2508
Car,0.84,3,2.33,0.0,165.96,66.36,259.06,1.59,1.72,3.86,-11.32,1.48,11.87,1.58,2508
Car,0.0,1,-2.06,257.4,164.62,443.24,266.47,1.59,1.63,3.64,-4.83,1.49,13.07,-2.41,2508
Car,0.0,2,-2.22,317.35,176.02,478.35,245.87,1.41,1.64,3.61,-4.89,1.5,16.3,-2.5,2508
Car,0.0,2,-2.25,364.78,177.44,512.12,235.22,1.39,1.61,4.09,-4.7,1.54,19.35,-2.49,2508
Car,0.0,2,-2.18,450.98,172.99,541.84,216.44,1.5,1.57,3.54,-4.29,1.53,26.71,-2.34,2508
Car,0.0,2,-2.35,502.16,169.24,568.46,195.58,1.4,1.6,3.55,-4.2,1.23,40.02,-2.46,2508
Car,0.0,1,-1.74,700.81,179.68,779.47,230.06,1.36,1.63,4.02,3.76,1.57,21.67,-1.57,2508
Car,0.0,2,-1.71,681.39,172.24,740.36,217.33,1.66,1.72,4.41,3.94,1.67,29.08,-1.58,2508
Car,0.0,2,-1.58,591.26,172.84,631.34,209.42,1.52,1.67,3.61,0.0,1.54,32.05,-1.58,2508
Car,0.0,2,2.06,235.73,166.37,324.26,202.43,1.47,1.77,4.25,-14.52,1.24,31.93,1.63,2508
Car,0.0,2,2.79,788.83,149.73,863.58,175.24,1.52,1.76,4.1,13.84,-0.36,44.36,3.09,4414
Car,0.0,0,-1.52,550.03,162.89,574.16,181.88,1.5,1.78,3.69,-3.49,0.09,58.53,-1.58,4414
Car,0.81,0,0.83,0.0,172.59,129.82,374.0,1.66,1.57,3.11,-5.99,1.69,5.81,0.05,3219
Car,0.42,3,0.67,0.0,170.85,288.71,336.41,1.66,1.71,4.34,-6.24,1.67,8.17,0.04,3219
Car,0.01,3,-2.57,0.0,174.13,286.56,291.06,1.58,1.62,3.26,-6.86,1.62,10.74,-3.13,3219
Car,0.0,2,-2.76,128.81,187.21,380.87,280.49,1.51,1.66,3.73,-6.3,1.8,13.04,3.08,3219
Car,0.0,2,-2.71,173.12,178.38,407.74,256.69,1.56,1.57,4.37,-6.82,1.71,15.55,-3.11,3219
Car,0.0,2,-2.9,286.63,172.61,445.42,236.34,1.65,1.68,3.88,-6.72,1.67,20.07,3.07,3219
Car,0.0,2,0.27,312.33,162.15,468.91,232.75,2.08,1.8,4.37,-6.82,1.79,22.64,-0.02,3219
Car,0.35,0,-1.99,808.83,201.91,1234.94,374.0,1.38,1.49,3.38,2.77,1.68,5.8,-1.57,3219
Car,0.0,2,-0.46,876.62,172.42,1206.32,294.28,1.67,1.6,3.94,6.24,1.7,10.85,0.05,3219
